imdbId,year,director,writer,stars1,stars2
364961,2004,Niels Mueller,Kevin Kennedy,Sean Penn,Naomi Watts
369672,2004,Shainee Gabel,Ronald Everett Capps,Scarlett Johansson,John Travolta
379889,2004,Michael Radford,William Shakespeare,Al Pacino,Joseph Fiennes
396592,2004,Joel Zwick,Bill Cosby,Kenan Thompson,Kyla Pratt
345032,2004,Gianni Amelio,Gianni Amelio,Kim Rossi Stuart,Andrea Rossi
390123,2004,Jessica Yu,Henry Darger,Henry Darger,Dakota Fanning
375210,2005,Geoffrey Sax,Niall Johnson,Michael Keaton,Deborah Kara Unger
365885,2005,Mike Binder,Mike Binder,Joan Allen,Kevin Costner
81063,1980,Walter Bernstein,Damon Runyon,Walter Matthau,Julie Andrews
92035,1986,Alan Alda,Alan Alda,Alan Alda,Michael Caine
40458,1948,George Stevens,DeWitt Bodeen,Irene Dunne,Barbara Bel Geddes
90037,1985,Joyce Chopra,Joyce Carol Oates,Treat Williams,Laura Dern
98042,1989,Malcolm Mowbray,Leonard Glasser,John Lithgow,Teri Garr
104804,1992,Bob Rafelson,Carole Eastman,Jack Nicholson,Ellen Barkin
70246,1973,Kinji Fukasaku,Koichi Iiboshi,Bunta Sugawara,Hiroki Matsukata
326208,2003,Bronwen Hughes,Bima Stagg,Thomas Jane,David O'Hara
373024,2004,Dan Harris,Dan Harris,Sigourney Weaver,Jeff Daniels
34167,1941,Howard Hawks,Abem Finkel,Gary Cooper,Walter Brennan
310203,2003,Francis Veber,Francis Veber,Gérard Depardieu,Jean Reno
76929,1977,Ralph Bakshi,Ralph Bakshi,Bob Holt,Jesse Welles
352520,2004,Stephen Hopkins,Roger Lewis,Geoffrey Rush,Charlize Theron
401233,2004,Shinji Aramaki,Shirow Masamune,Ai Kobayashi,Jûrôta Kosugi
76363,1977,John Lounsbery,A.A. Milne,Sebastian Cabot,Junius Matthews
357277,2005,Rob Bowman,Mark Steven Johnson,Jennifer Garner,Goran Visnjic
376105,2005,Frederik Du Chau,David Schmidt,Frankie Muniz,David Spade
393162,2005,Thomas Carter,Mark Schwahn,Samuel L. Jackson,Rick Gonzalez
29942,1938,Norman Taurog,John Meehan,Spencer Tracy,Mickey Rooney
26421,1935,Busby Berkeley,Manuel Seff,Dick Powell,Adolphe Menjou
54248,1960,Luchino Visconti,Luchino Visconti,Alain Delon,Renato Salvatori
353969,2003,Joon-ho Bong,Joon-ho Bong,Kang-ho Song,Sang-kyung Kim
109402,1994,Adam Rifkin,Adam Rifkin,Charlie Sheen,Kristy Swanson
363163,2004,Oliver Hirschbiegel,Bernd Eichinger,Bruno Ganz,Alexandra Maria Lara
398712,2005,Jean-François Richet,John Carpenter,Ethan Hawke,Laurence Fishburne
368578,2005,Brian Levant,Steven Gary Banks,Ice Cube,Nia Long
369226,2005,Uwe Boll,Elan Mastai,Christian Slater,Tara Reid
382077,2005,John Polson,Ari Schlossberg,Robert De Niro,Dakota Fanning
357507,2005,Stephen Kay,Eric Kripke,Barry Watson,Emily Deschanel
372532,2005,Clare Kilner,Elizabeth Young,Dermot Mulroney,Debra Messing
417791,2004,Damien O'Donnell,Jeffrey Caine,James McAvoy,Steven Robertson
408664,2004,Hirokazu Koreeda,Hirokazu Koreeda,Yûya Yagira,Ayu Kitaura
362590,2004,Mitch Rouse,Mitch Rouse,Matt Dillon,Steve Zahn
79095,1978,Rainer Werner Fassbinder,Pea Fröhlich,Hanna Schygulla,Klaus Löwitsch
54407,1960,Jacques Becker,José Giovanni,André Bervil,Jean Keraudy
106761,1994,James Yukich,Paul Dini,Robert Patrick,Mark Dacascos
46451,1954,Jacques Becker,Albert Simonin,Jean Gabin,René Dary
363290,2003,Ye Lou,Ye Lou,Ziyi Zhang,Tôru Nakamura
54847,1961,Anthony Mann,Fredric M. Frank,Charlton Heston,Sophia Loren
347149,2004,Hayao Miyazaki,Hayao Miyazaki,Chieko Baishô,Takuya Kimura
348121,2004,Katsuhiro Ôtomo,Sadayuki Murai,Anna Paquin,Patrick Stewart
184526,1999,Vincent Kok,Jackie Chan,Jackie Chan,Qi Shu
386588,2005,Andy Tennant,Kevin Bisch,Will Smith,Eva Mendes
327210,2003,Robert Shallcross,Robert Shallcross,Joe Mantegna,Anne Archer
361411,2004,Gurinder Chadha,Jane Austen,Martin Henderson,Aishwarya Rai Bachchan
360486,2005,Francis Lawrence,Jamie Delano,Keanu Reeves,Rachel Weisz
362165,2005,Lawrence Guterman,Lance Khazei,Jamie Kennedy,Traylor Howard
317132,2005,Wayne Wang,Kate DiCamillo,AnnaSophia Robb,Jeff Daniels
424227,2004,Bahman Ghobadi,Bahman Ghobadi,Soran Ebrahim,Avaz Latif
58997,1965,Otto Preminger,John Mortimer,Keir Dullea,Carol Lynley
403358,2004,Timur Bekmambetov,Timur Bekmambetov,Konstantin Khabenskiy,Vladimir Menshov
24601,1933,William A. Seiter,Frank Craven,Stan Laurel,Oliver Hardy
331933,2005,Stephen Herek,John J. McLaughlin,Tommy Lee Jones,Christina Milian
373074,2004,Stephen Chow,Stephen Chow,Stephen Chow,Wah Yuen
288330,2003,Ondrej Trojan,Kveta Legátová,Anna Geislerová,György Cserhalmi
104139,1992,Manny Coto,Manny Coto,Larry Drake,Holly Marie Combs
75194,1976,Herbert Ross,Nicholas Meyer,Alan Arkin,Vanessa Redgrave
72281,1973,Richard Lester,George MacDonald Fraser,Oliver Reed,Raquel Welch
73639,1975,Richard Lester,George MacDonald Fraser,Malcolm McDowell,Alan Bates
373981,2003,Nimród Antal,Jim Adler,Sándor Csányi,Eszter Balla
39417,1948,Roberto Rossellini,Roberto Rossellini,Edmund Moeschke,Ernst Pittschau
422093,2005,Darren Grant,Tyler Perry,Kimberly Elise,Steve Harris
257516,2005,Wes Craven,Kevin Williamson,Christina Ricci,Jesse Eisenberg
395699,2005,Adam Shankman,Thomas Lennon,Vin Diesel,Brittany Snow
377471,2005,F. Gary Gray,Elmore Leonard,John Travolta,Uma Thurman
424129,1823,ZzWcVosJev,RvGoaJXtTS,NEQMgTJoVf,bZkIGPetwq
340163,2005,Florent-Emilio Siri,Robert Crais,Bruce Willis,Kevin Pollak
358082,2005,Chris Wedge,Ron Mita,Ewan McGregor,Halle Berry
101590,1991,Michael Apted,Carolyn Shelby,Gene Hackman,Mary Elizabeth Mastrantonio
17739,1927,Paul Leni,John Willard,Laura La Plante,Creighton Hale
87835,1984,Paul Bogart,Andrew Bergman,George Burns,Ted Wass
58886,1965,Carol Reed,Irving Stone,Charlton Heston,Rex Harrison
25919,1934,Howard Hawks,Charles Bruce Millholland,John Barrymore,Carole Lombard
51378,1958,Louis Malle,Roger Nimier,Jeanne Moreau,Maurice Ronet
377713,2004,Ernie Barbarash,Ernie Barbarash,Zachary Bennett,Stephanie Moore
76245,1977,Fred Zinnemann,Lillian Hellman,Jane Fonda,Vanessa Redgrave
345853,2003,Jannik Johansen,Jannik Johansen,Lars Brygmann,Jakob Cedergren
396652,2005,Tim Fywell,Meg Cabot,Michelle Trachtenberg,Kim Cattrall
378947,2004,Woody Allen,Woody Allen,Will Ferrell,Vinessa Shaw
347540,2003,Joe Maggio,Joe Maggio,Clint Jordan,Kirsten Russell
385307,2005,John Pasquin,Marc Lawrence,Sandra Bullock,Regina King
372237,2005,Kevin Rodney Sullivan,William Rose,Ashton Kutcher,Bernie Mac
367631,2004,Angela Robinson,Angela Robinson,Sara Foster,Jordana Brewster
430289,2950,DqYPAziOcl,KeyUcfQkRv,NBDaviVAJq,wADghZIPHv
374639,2004,Zak Penn,Zak Penn,Werner Herzog,Kitana Baker
40202,1948,Henry Hathaway,Jerome Cady,James Stewart,Richard Conte
60277,1966,Kihachi Okamoto,Shinobu Hashimoto,Tatsuya Nakadai,Michiyo Aratama
292886,2002,Álex de la Iglesia,Jorge Guerricaechevarría,Sancho Gracia,Ángel de Andrés López
102095,1991,William Dear,Fred Dekker,Richard Grieco,Linda Hunt
109936,1994,Jonathan Lynn,Lowell Ganz,Michael J. Fox,Kirk Douglas
110008,1994,Isao Takahata,Hayao Miyazaki,Shinchô Kokontei,Makoto Nonomura
119472,1997,Thomas Jahn,Thomas Jahn,Til Schweiger,Jan Josef Liefers
48801,1955,Michael Curtiz,Albert Husson,Humphrey Bogart,Peter Ustinov
64451,1971,King Hu,King Hu,Feng Hsu,Chun Shih
96409,1987,Alex Cox,Rudy Wurlitzer,Ed Harris,Richard Masur
113799,1995,Kôji Morimoto,Satoshi Kon,Shigeru Chiba,Hisao Egawa
424565,3029,pJsmdRKhGA,HGfnZAhTaE,ICRipyjasQ,eGaAuvjYMz
357110,2005,Rebecca Miller,Rebecca Miller,Daniel Day-Lewis,Catherine Keener
401792,2005,Frank Miller,Frank Miller,Mickey Rourke,Clive Owen
388500,2005,Bille Woodruff,Elizabeth Hunter,Queen Latifah,Alicia Silverstone
318649,2005,Breck Eisner,Clive Cussler,Matthew McConaughey,Penélope Cruz
332047,2005,Bobby Farrelly,Lowell Ganz,Drew Barrymore,Jimmy Fallon
377059,2004,Michelangelo Antonioni,Kar-Wai Wong,Robert Downey Jr.,Alan Arkin
356999,2003,Alain Resnais,André Barde,Sabine Azéma,Isabelle Nanty
70022,1973,James William Guercio,Robert Boris,Robert Blake,Billy Green Bush
76085,1977,Ettore Scola,Ruggero Maccari,Sophia Loren,Marcello Mastroianni
93488,1987,Frédéric Back,Jean Giono,Philippe Noiret,Christopher Plummer
274155,2001,Étienne Chatiliez,Laurent Chouchan,Sabine Azéma,André Dussollier
376717,2003,Gary Preisler,Gary Preisler,Will Friedle,Chris Owen
74806,1976,Nicolas Gessner,Laird Koenig,Jodie Foster,Martin Sheen
235712,2000,Norio Tsuruta,Hiroshi Takahashi,Yukie Nakama,Seiichi Tanabe
386342,2004,Susanne Bier,Susanne Bier,Ulrich Thomsen,Nikolaj Lie Kaas
22183,1931,Leontine Sagan,Christa Winsloe,Dorothea Wieck,Hertha Thiele
63821,1968,Howard Morris,Gwen Bagni,Doris Day,Brian Keith
40497,1949,Jacques Tati,Jacques Tati,Jacques Tati,Guy Decomble
56111,1962,Andrei Tarkovsky,Vladimir Bogomolov,Nikolay Burlyaev,Valentin Zubkov
417,1625,PBIQJlyCrE,QtqHRFIDcx,yPQwDOoTWh,WhiPDHZugG
75404,1977,Larisa Shepitko,Vasiliy Bykov,Boris Plotnikov,Vladimir Gostyukhin
319970,2002,David Carson,Bryan Fuller,Angela Bettis,Patricia Clarkson
55805,1962,Vittorio De Sica,Giovanni Arpino,Anita Ekberg,Sophia Loren
371724,2005,Garth Jennings,Douglas Adams,Martin Freeman,Yasiin Bey
384806,2005,Andrew Douglas,Scott Kosar,Ryan Reynolds,Melissa George
277909,2001,Bill Plympton,Bill Plympton,Dan McComas,Francine Lobis
384369,2004,Dennis Gansel,Dennis Gansel,Max Riemelt,Tom Schilling
79180,1979,Robert Aldrich,Michael Elias,Gene Wilder,Harrison Ford
403537,2005,Damon Dash,Adam Moreno,Beanie Sigel,N.O.R.E.
362004,2004,Todd Solondz,Todd Solondz,Jennifer Jason Leigh,Ellen Barkin
391304,2005,Nigel Cole,Colin Patrick Lynch,Ashton Kutcher,Amanda Peet
388183,2005,Jeffrey W. Byrd,Wayne Conley,Anthony Anderson,Kellita Smith
413845,8974,szQxqDvWiE,iOpBxJCsgf,olhtnQpEkA,koVnmhTXKG
329774,2005,Lee Tamahori,Rich Wilkes,Ice Cube,Samuel L. Jackson
320661,2005,Ridley Scott,William Monahan,Orlando Bloom,Eva Green
397065,2005,Jaume Collet-Serra,Charles Belden,Chad Michael Murray,Paris Hilton
375679,2004,Paul Haggis,Paul Haggis,Don Cheadle,Sandra Bullock
370986,2004,Gregg Araki,Gregg Araki,Brady Corbet,Joseph Gordon-Levitt
89601,1985,Mel Damski,Noel Black,Doug McKeon,Catherine Mary Stewart
177747,1999,Manuel Gómez Pereira,Joaquín Oristrell,Victoria Abril,Javier Bardem
28216,1936,W.S. Van Dyke,Anita Loos,Clark Gable,Jeanette MacDonald
90248,1985,Toyoo Ashida,Hideyuki Kikuchi,Kaneto Shiozawa,Michie Tomizawa
387892,2004,Éléonore Faucher,Éléonore Faucher,Ariane Ascaride,Lola Naymark
19777,1929,Robert Florey,George S. Kaufman,Groucho Marx,Harpo Marx
342272,2005,Thomas Vinterberg,Lars von Trier,Jamie Bell,Alison Pill
379357,2003,Thom Andersen,Thom Andersen,Encke King,Ben Alexander
342258,2005,Louis Leterrier,Luc Besson,Jet Li,Bob Hoskins
121766,2005,George Lucas,George Lucas,Hayden Christensen,Natalie Portman
384642,2005,Jesse Dylan,Leo Benvenuti,Will Ferrell,Robert Duvall
369735,2005,Robert Luketic,Anya Kochoff,Jennifer Lopez,Michael Vartan
337721,2003,Charles Martin Smith,Charles Martin Smith,Barry Pepper,Annabella Piugattuk
55913,1961,Pietro Germi,Alfredo Giannetti,Marcello Mastroianni,Daniela Rocca
351283,2005,Eric Darnell,Mark Burton,Chris Rock,Ben Stiller
106233,1993,Rob Bowman,Bill Apablasa,Shane McDermott,Seth Green
438205,2005,Marilyn Agrelo,Amy Sewell,Heather Berman,Emma Therese Biegacki
449086,2005,Paul Schrader,William Wisher,Stellan Skarsgård,Gabriel Mann
398165,2005,Peter Segal,Albert S. Ruddy,Adam Sandler,Burt Reynolds
384504,2004,Alice Wu,Alice Wu,Joan Chen,Michelle Krusiec
352248,2005,Ron Howard,Cliff Hollingsworth,Russell Crowe,Renée Zellweger
403508,2005,Ken Kwapis,Ann Brashares,Amber Tamblyn,Alexis Bledel
355702,2005,Catherine Hardwicke,Stacy Peralta,Heath Ledger,Emile Hirsch
436727,7024,nFtvRMJSPZ,sonqlrDayB,IlfoMvXVPg,fpkZLMirbt
356910,2005,Doug Liman,Simon Kinberg,Brad Pitt,Angelina Jolie
424774,2005,Robert Rodriguez,Robert Rodriguez,Cayden Boyd,George Lopez
338095,2003,Alexandre Aja,Alexandre Aja,Cécile de France,Maïwenn
388139,2004,Michael Dowse,Michael Dowse,Paul Kaye,Beatriz Batarda
184424,8305,MEUHAWotmq,SiREgHosnf,HysYIJiLrh,FAVjbGhcaO
43949,1951,Mervyn LeRoy,John Lee Mahin,Robert Taylor,Deborah Kerr
372784,2005,Christopher Nolan,Bob Kane,Christian Bale,Michael Caine
399102,2004,Ryûhei Kitamura,Isao Kiriyama,Masahiro Matsuoka,Rei Kikukawa
380623,2005,Mark Rosman,Michael McQuown,Hilary Duff,Heather Locklear
384488,2004,Michael McGowan,Michael McGowan,Adam Butcher,Campbell Scott
400497,2005,Angela Robinson,Thomas Lennon,Lindsay Lohan,Michael Keaton
418819,2005,George A. Romero,George A. Romero,John Leguizamo,Asia Argento
374536,2005,Nora Ephron,Nora Ephron,Nicole Kidman,Will Ferrell
436724,7860,JbKiHYgkQl,DPqFnKAOse,kYqzdBpyms,MjHqrsRZtJ
415978,2005,Miranda July,Miranda July,John Hawkes,Miranda July
395125,2004,Álex de la Iglesia,Jorge Guerricaechevarría,Guillermo Toledo,Mónica Cervera
420251,2004,Fruit Chan,Haruko Fukushima,Bai Ling,Byung-Hun Lee
408777,2004,Hans Weingartner,Katharina Held,Daniel Brühl,Julia Jentsch
106613,1993,Henry Winkler,Arne Olsen,Burt Reynolds,Norman D. Golden II
31060,1939,Edward Buzzell,Irving Brecher,Groucho Marx,Chico Marx
407304,2005,Steven Spielberg,Josh Friedman,Tom Cruise,Dakota Fanning
428803,2005,Luc Jacquet,Luc Jacquet,Morgan Freeman,Charles Berling
376108,2005,Steve Carr,William Wolff,Martin Lawrence,Megan Mullally
382628,2005,Walter Salles,Kôji Suzuki,Jennifer Connelly,Ariel Gade
411270,2005,Jacques Audiard,Jacques Audiard,Romain Duris,Aure Atika
120667,2005,Tim Story,Mark Frost,Ioan Gruffudd,Michael Chiklis
436613,4871,VjDCKGfxUJ,zAIKNYiVhD,CoBAhbrdyt,FrmkiWPRMJ
396269,2005,David Dobkin,Steve Faber,Owen Wilson,Vince Vaughn
361693,2005,Don Roos,Don Roos,Lisa Kudrow,Steve Coogan
410097,2005,Craig Brewer,Craig Brewer,Terrence Howard,Ludacris
99740,1990,Richard Stanley,Steve MacManus,Dylan McDermott,Stacey Travis
330111,2004,Alex De Rakoff,Raymond Friel,Mark Heap,Michael Lerner
399201,2005,Michael Bay,Caspian Tredwell-Owen,Scarlett Johansson,Ewan McGregor
408524,2005,Richard Linklater,Bill Lancaster,Billy Bob Thornton,Greg Kinnear
395584,2005,Rob Zombie,Rob Zombie,Sid Haig,Sheri Moon Zombie
403217,2005,Gus Van Sant,Gus Van Sant,Michael Pitt,Lukas Haas
368089,2004,Greg Harrison,Benjamin Brand,Courteney Cox,James Le Gros
405325,2005,Mike Mitchell,Paul Hernandez,Kurt Russell,Kelly Preston
382992,2005,Rob Cohen,W.D. Richter,Josh Lucas,Jessica Biel
417001,2005,Gary David Goldberg,Claire Cook,Diane Lane,John Cusack
436078,1369,rCcomxlidu,HPCVjORQmS,WBIaDVfPKu,JnisdYZOxm
60453,1966,Silvio Narizzano,Margaret Forster,James Mason,Alan Bates
193364,2001,Sheldon Lettich,Les Weldon,Jean-Claude Van Damme,Sofia Milos
379786,2005,Joss Whedon,Joss Whedon,Nathan Fillion,Gina Torres
412019,2005,Jim Jarmusch,Jim Jarmusch,Bill Murray,Jessica Lange
98019,1989,Jackie Chan,Golden Way Creative Group,Jackie Chan,Anita Mui
43362,1951,Anthony Asquith,Terence Rattigan,Michael Redgrave,Jean Kent
377818,2005,Jay Chandrasekhar,John O'Brien,Seann William Scott,Johnny Knoxville
406650,2005,Arie Posin,Arie Posin,Jamie Bell,Allison Janney
418773,2005,Phil Morrison,Angus MacLachlan,Embeth Davidtz,Alessandro Nivola
367652,2005,Mike Bigelow,Harris Goldberg,Rob Schneider,Eddie Griffin
397101,2005,Iain Softley,Ehren Kruger,Kate Hudson,Peter Sarsgaard
430105,2005,John Singleton,David Elliot,Mark Wahlberg,Tyrese Gibson
326905,2005,John Dahl,William B. Breuer,Benjamin Bratt,Joseph Fiennes
381505,2005,Marcos Siega,Skander Halim,Evan Rachel Wood,Ron Livingston
427312,2005,Werner Herzog,Werner Herzog,Timothy Treadwell,Amie Huguenard
89839,1985,George Bowers,Gordon Mitchell,Rob Morrow,Johnny Depp
396184,2004,Nicolas Winding Refn,Nicolas Winding Refn,Mads Mikkelsen,Leif Sylvester
361715,2005,Carroll Ballard,Carol Cawthra Hopcraft,Alex Michaeletos,Campbell Scott
47834,1954,Joy Batchelor,George Orwell,Gordon Heath,Maurice Denham
49830,1956,Daniel Mann,John Patrick,Marlon Brando,Glenn Ford
405422,2005,Judd Apatow,Judd Apatow,Steve Carell,Catherine Keener
421239,2005,Wes Craven,Carl Ellsworth,Rachel McAdams,Cillian Murphy
387898,2005,Michael Haneke,Michael Haneke,Daniel Auteuil,Juliette Binoche
133385,1999,Claude Zidi,René Goscinny,Christian Clavier,Gérard Depardieu
91341,1986,Georgiy Daneliya,Georgiy Daneliya,Stanislav Lyubshin,Evgeniy Leonov
361089,2005,Gary Chapman,George Webster,Ewan McGregor,Ricky Gervais
355295,2005,Terry Gilliam,Ehren Kruger,Matt Damon,Heath Ledger
401244,2005,Michael Showalter,Michael Showalter,Michael Showalter,Elizabeth Banks
402901,2005,Bruce Hunt,Michael Steinberg,Piper Perabo,Morris Chestnut
387131,2005,Fernando Meirelles,Jeffrey Caine,Ralph Fiennes,Rachel Weisz
388482,2005,Louis Leterrier,Luc Besson,Jason Statham,Amber Valletta
425123,2005,Mark Waters,Peter Tolan,Reese Witherspoon,Mark Ruffalo
377107,2005,John Madden,David Auburn,Gwyneth Paltrow,Anthony Hopkins
399295,2005,Andrew Niccol,Andrew Niccol,Nicolas Cage,Ethan Hawke
384286,2005,Jeff Wadlow,Jeff Wadlow,Julian Morris,Lindy Booth
404030,2005,Liev Schreiber,Jonathan Safran Foer,Elijah Wood,Eugene Hutz
318761,2005,Mike Mills,Walter Kirn,Lou Taylor Pucci,Tilda Swinton
385690,2005,Pete Michels,Seth MacFarlane,Seth MacFarlane,Alex Borstein
95403,1988,Jackie Chan,Jackie Chan,Jackie Chan,Maggie Cheung
386005,2004,Benny Chan,Alan Yuen,Jackie Chan,Nicholas Tse
32536,1940,Edward Buzzell,Irving Brecher,Groucho Marx,Chico Marx
436971,2005,Eugene Jarecki,Eugene Jarecki,Gore Vidal,John McCain
419706,2005,Andrzej Bartkowiak,Dave Callaham,Karl Urban,Rosamund Pike
421054,2005,Tony Scott,Richard Kelly,Keira Knightley,Mickey Rourke
348333,2005,Rob McKittrick,Rob McKittrick,Ryan Reynolds,Anna Faris
402022,2005,Karyn Kusama,Phil Hay,Charlize Theron,Frances McDormand
87289,1984,Alain Jessua,Paul Gégauff,Jean Rochefort,Eddy Mitchell
350261,2005,Lasse Hallström,Mark Spragg,Jennifer Lopez,Robert Redford
399327,2005,Les Mayfield,Jim Piddock,Samuel L. Jackson,Eugene Levy
430651,2004,Gen Sekiguchi,Taku Tada,Tadanobu Asano,Reika Hashimoto
80149,1979,Werner Herzog,Georg Büchner,Klaus Kinski,Eva Mattes
404032,2005,Scott Derrickson,Paul Harris Boardman,Laura Linney,Tom Wilkinson
408790,2005,Robert Schwentke,Peter A. Dowling,Jodie Foster,Peter Sarsgaard
121164,2005,Tim Burton,Tim Burton,Johnny Depp,Helena Bonham Carter
385002,2005,Lexi Alexander,Lexi Alexander,Elijah Wood,Charlie Hunnam
399146,2005,David Cronenberg,John Wagner,Viggo Mortensen,Maria Bello
380599,2005,Roman Polanski,Charles Dickens,Barney Clark,Ben Kingsley
388980,2005,Bill Paxton,Mark Frost,Shia LaBeouf,Stephen Dillane
379725,2005,Bennett Miller,Dan Futterman,Philip Seymour Hoffman,Clifton Collins Jr.
385700,2005,Tetsuya Nomura,Kazushige Nojima,Takahiro Sakurai,Ayumi Itô
403455,2005,Malcolm D. Lee,Norman Vance Jr.,Shad Moss,Nick Cannon
378109,2005,John Stockwell,Matt Johnson,Paul Walker,Jessica Alba
366780,2005,Dave McKean,Neil Gaiman,Stephanie Leonidas,Jason Barry
312004,2005,Steve Box,Steve Box,Peter Sallis,Helena Bonham Carter
373469,2005,Shane Black,Brett Halliday,Robert Downey Jr.,Val Kilmer
456912,2005,Jee-woon Kim,Dong-Cheol Kim,Byung-Hun Lee,Min-a Shin
95467,1988,Krzysztof Kieslowski,Krzysztof Kieslowski,Grazyna Szapolowska,Olaf Lubaszenko
32194,1940,Anatole Litvak,Rachel Field,Bette Davis,Charles Boyer
424024,2004,Hubert Sauper,Hubert Sauper,Elizabeth 'Eliza' Maganga Nsese,Raphael Tukiko Wagara
402057,2005,Sturla Gunnarsson,Anonymous,Hringur Ingvarsson,Spencer Wilding
367555,7851,dgkycErVIO,ZFUlXWegrn,ByTZaYSARG,hebTuFHMzi
380389,2005,Danny Cannon,Mike Jefferies,Kuno Becker,Alessandro Nivola
92240,1986,Mike Marvin,Mike Marvin,Charlie Sheen,Nick Cassavetes
388125,2005,Curtis Hanson,Jennifer Weiner,Toni Collette,Cameron Diaz
367089,2005,Noah Baumbach,Noah Baumbach,Owen Kline,Jeff Daniels
417217,2005,D.J. Caruso,Dan Gilroy,Matthew McConaughey,Al Pacino
388795,2005,Ang Lee,Annie Proulx,Jake Gyllenhaal,Heath Ledger
368709,2005,Cameron Crowe,Cameron Crowe,Orlando Bloom,Kirsten Dunst
395972,2005,Niki Caro,Michael Seitzman,Charlize Theron,Jeremy Renner
433383,2005,George Clooney,George Clooney,David Strathairn,George Clooney
418647,2005,John Gatins,John Gatins,Kurt Russell,Dakota Fanning
421238,2005,John Hillcoat,Nick Cave,Ray Winstone,Guy Pearce
432291,2005,Rupert Wainwright,Cooper Layne,Tom Welling,Maggie Grace
338427,2005,Anand Tucker,Steve Martin,Steve Martin,Claire Danes
371257,2005,Marc Forster,David Benioff,Ewan McGregor,Naomi Watts
386140,2005,Martin Campbell,Roberto Orci,Antonio Banderas,Catherine Zeta-Jones
384680,2005,Gore Verbinski,Steve Conrad,Nicolas Cage,Hope Davis
432348,2005,Darren Lynn Bousman,Leigh Whannell,Donnie Wahlberg,Beverley Mitchell
387514,2005,Ben Younger,Ben Younger,Uma Thurman,Meryl Streep
330702,2004,Sergio Castellitto,Margaret Mazzantini,Penélope Cruz,Sergio Castellitto
436058,2005,Steve Rash,Adam Herz,Eugene Levy,Tad Hilgenbrink
425661,2005,Takashi Miike,Hiroshi Aramata,Ryûnosuke Kamiki,Hiroyuki Miyasako
342735,2005,Lars von Trier,Lars von Trier,Bryce Dallas Howard,Isaach De Bankolé
365686,2005,Guy Ritchie,Luc Besson,Jason Statham,Ray Liotta
418763,2005,Sam Mendes,William Broyles Jr.,Jake Gyllenhaal,Jamie Foxx
371606,2005,Mark Dindal,Mark Dindal,Zach Braff,Joan Cusack
419677,2004,Shane Meadows,Paddy Considine,Paddy Considine,Gary Stretch
424205,2005,Christian Carion,Christian Carion,Diane Kruger,Benno Fürmann
69005,1972,William F. Claxton,Don Holliday,Stuart Whitman,Janet Leigh
98532,1990,Aki Kaurismäki,Aki Kaurismäki,Kati Outinen,Elina Salo
200768,1965,Hideo Gosha,Hideo Gosha,Mikijirô Hira,Gô Katô
433400,2005,Roger Kumble,Adam 'Tex' Davis,Ryan Reynolds,Amy Smart
365737,2005,Stephen Gaghan,Stephen Gaghan,George Clooney,Matt Damon
328132,2002,Hannu Tuomainen,Atro Lahtela,Antti Tarvainen,Joonas Saartamo
398017,2005,Mikael Håfström,Stuart Beattie,Clive Owen,Jennifer Aniston
381966,2004,Christopher Smith,Christopher Smith,Franka Potente,Sean Harris
414387,2005,Joe Wright,Jane Austen,Keira Knightley,Matthew Macfadyen
105946,6213,BNObtxSeVd,CWtImgTwji,IUSjPbfDKT,oZEpgPQOer
416315,2005,Greg McLean,Greg McLean,Nathan Phillips,Cassandra Magrath
435625,2005,Neil Marshall,Neil Marshall,Shauna Macdonald,Natalie Mendoza
330373,2005,Mike Newell,Steve Kloves,Daniel Radcliffe,Emma Watson
358273,2005,James Mangold,Johnny Cash,Joaquin Phoenix,Reese Witherspoon
294870,2005,Chris Columbus,Stephen Chbosky,Taye Diggs,Wilson Jermaine Heredia
406375,2005,Jon Favreau,Chris Van Allsburg,Josh Hutcherson,Jonah Bobo
401085,2005,Jean-Marc Vallée,François Boulay,Michel Côté,Marc-André Grondin
422528,2005,Liam Lynch,Sarah Silverman,Sarah Silverman,Brian Posehn
411195,2005,Neil Jordan,Neil Jordan,Cillian Murphy,Morgan Jones
400525,2005,Harold Ramis,Richard Russo,John Cusack,Billy Bob Thornton
443295,2005,Raja Gosnell,Ron Burch,Dennis Quaid,Rene Russo
375920,2004,Laurence Dunmore,Stephen Jeffreys,Johnny Depp,Samantha Morton
65143,1970,Dario Argento,Dario Argento,Tony Musante,Suzy Kendall
416320,2005,Woody Allen,Woody Allen,Scarlett Johansson,Jonathan Rhys Meyers
445620,2005,Hany Abu-Assad,Hany Abu-Assad,Kais Nashif,Ali Suliman
363771,2005,Andrew Adamson,Ann Peacock,Tilda Swinton,Georgie Henley
360717,2005,Peter Jackson,Fran Walsh,Naomi Watts,Jack Black
397535,2005,Rob Marshall,Robin Swicord,Ziyi Zhang,Ken Watanabe
356680,2005,Thomas Bezucha,Thomas Bezucha,Dermot Mulroney,Sarah Jessica Parker
285175,2005,Barbara Kopple,Stephen Gaghan,Anne Hathaway,Bijou Phillips
61847,1967,Masaki Kobayashi,Shinobu Hashimoto,Toshirô Mifune,Yôko Tsukasa
202559,1999,Shane Meadows,Robyn Slovo,Martin Arrowsmith,Dave Blant
365485,2005,Richard Shepard,Richard Shepard,Pierce Brosnan,Greg Kinnear
473107,8152,dpaZlPeEYJ,niXOeoyTjm,ZzbqVAkDwu,OChRoQWJxb
